Sample,Date,Actual,Predicted
170,2019-01-24,1.3342,1.3279083
170,2019-01-25,1.3259000000000003,1.3269161
170,2019-01-28,1.3269,1.3267978
171,2019-01-23,1.3362,1.3325222
171,2019-01-24,1.3342,1.329998
171,2019-01-25,1.3259000000000003,1.3308078
171,2019-01-28,1.3269,1.3296409
171,2019-01-29,1.3264,1.329611
172,2019-01-24,1.3342,1.3300449
172,2019-01-25,1.3259000000000003,1.3279376
172,2019-01-28,1.3269,1.3289553
172,2019-01-29,1.3264,1.3276904
172,2019-01-30,1.3189,1.3276708
173,2019-01-25,1.3259000000000003,1.3211098
173,2019-01-28,1.3269,1.3195003
173,2019-01-29,1.3264,1.3207848
173,2019-01-30,1.3189,1.319502
173,2019-01-31,1.314,1.3194159
174,2019-01-28,1.3269,1.3224353
174,2019-01-29,1.3264,1.32016
174,2019-01-30,1.3189,1.3211052
174,2019-01-31,1.314,1.3201202
174,2019-02-01,1.3095,1.3199673
175,2019-01-29,1.3264,1.3223566
175,2019-01-30,1.3189,1.3200364
175,2019-01-31,1.314,1.3210304
175,2019-02-01,1.3095,1.3199894
175,2019-02-04,1.3127,1.3198633
176,2019-01-30,1.3189,1.3150607
176,2019-01-31,1.314,1.3132435
