Sample,Date,Actual,Predicted
60,2020-04-15,1.4105,1.3921872
60,2020-04-16,1.4141,1.3906769
60,2020-04-17,1.4026,1.3885397
60,2020-04-20,1.4067,1.3895485
60,2020-04-21,1.4199,1.3937244
61,2020-04-09,1.398,1.4012139
61,2020-04-10,1.3967,1.4018085
61,2020-04-13,1.3953,1.4008754
61,2020-04-14,1.3903,1.3993427
61,2020-04-15,1.4105,1.3978434
61,2020-04-16,1.4141,1.3939844
61,2020-04-17,1.4026,1.3925146
61,2020-04-20,1.4067,1.3913145
61,2020-04-21,1.4199,1.392039
61,2020-04-22,1.4132,1.3963041
62,2020-04-10,1.3967,1.3968122
62,2020-04-13,1.3953,1.3978648
62,2020-04-14,1.3903,1.3974453
62,2020-04-15,1.4105,1.3958129
62,2020-04-16,1.4141,1.3945837
62,2020-04-17,1.4026,1.3907236
62,2020-04-20,1.4067,1.389268
62,2020-04-21,1.4199,1.3878905
62,2020-04-22,1.4132,1.3886378
62,2020-04-23,1.4028,1.3928026
63,2020-04-13,1.3953,1.3967333
63,2020-04-14,1.3903,1.3976809
63,2020-04-15,1.4105,1.39669
63,2020-04-16,1.4141,1.3953017
63,2020-04-17,1.4026,1.3939341
63,2020-04-20,1.4067,1.3902487
63,2020-04-21,1.4199,1.3887604
63,2020-04-22,1.4132,1.3876281
63,2020-04-23,1.4028,1.3882396
63,2020-04-24,1.4098,1.392314
64,2020-04-14,1.3903,1.3941538
64,2020-04-15,1.4105,1.3951422
64,2020-04-16,1.4141,1.3944176
64,2020-04-17,1.4026,1.3928789
64,2020-04-20,1.4067,1.391729
64,2020-04-21,1.4199,1.3879651
64,2020-04-22,1.4132,1.3864046
64,2020-04-23,1.4028,1.3852923
64,2020-04-24,1.4098,1.3858742
64,2020-04-27,1.4042,1.3898923
65,2020-04-15,1.4105,1.3899767
65,2020-04-16,1.4141,1.3909826
65,2020-04-17,1.4026,1.3906925
65,2020-04-20,1.4067,1.3888879
65,2020-04-21,1.4199,1.3877848
65,2020-04-22,1.4132,1.3841152
65,2020-04-23,1.4028,1.3824664
65,2020-04-24,1.4098,1.381243
65,2020-04-27,1.4042,1.3819882
65,2020-04-28,1.3992,1.3860111
66,2020-04-16,1.4141,1.410067
66,2020-04-17,1.4026,1.4101926
66,2020-04-20,1.4067,1.4052855
66,2020-04-21,1.4199,1.4057316
66,2020-04-22,1.4132,1.4041342
66,2020-04-23,1.4028,1.4005463
66,2020-04-24,1.4098,1.3991126
66,2020-04-27,1.4042,1.3998245
66,2020-04-28,1.3992,1.3988945
66,2020-04-29,1.3936,1.4026402
67,2020-04-17,1.4026,1.4122678
67,2020-04-20,1.4067,1.4129201
67,2020-04-21,1.4199,1.4094476
67,2020-04-22,1.4132,1.4088973
67,2020-04-23,1.4028,1.4091451
67,2020-04-24,1.4098,1.4043105
67,2020-04-27,1.4042,1.4028503
67,2020-04-28,1.3992,1.4031913
67,2020-04-29,1.3936,1.4018024
67,2020-04-30,1.3911,1.4052594
68,2020-04-20,1.4067,1.4027597
68,2020-04-21,1.4199,1.4035721
68,2020-04-22,1.4132,1.4029965
68,2020-04-23,1.4028,1.4006703
68,2020-04-24,1.4098,1.4016339
68,2020-04-27,1.4042,1.3963863
68,2020-04-28,1.3992,1.3945916
68,2020-04-29,1.3936,1.3938612
68,2020-04-30,1.3911,1.3934107
68,2020-05-01,1.4102,1.3970299
69,2020-04-21,1.4199,1.405563
69,2020-04-22,1.4132,1.4058368
69,2020-04-23,1.4028,1.4040176
69,2020-04-24,1.4098,1.4023905
69,2020-04-27,1.4042,1.4024848
69,2020-04-28,1.3992,1.3977094
69,2020-04-29,1.3936,1.3958797
69,2020-04-30,1.3911,1.3956062
69,2020-05-01,1.4102,1.3951918
69,2020-05-04,1.4088,1.3990468
70,2020-04-22,1.4132,1.4186798
70,2020-04-23,1.4028,1.4187255
70,2020-04-24,1.4098,1.4142646
70,2020-04-27,1.4042,1.4140749
70,2020-04-28,1.3992,1.4139163
70,2020-04-29,1.3936,1.4091564
70,2020-04-30,1.3911,1.4076152
70,2020-05-01,1.4102,1.4082886
70,2020-05-04,1.4088,1.406887
70,2020-05-05,1.4025,1.4106199
