DATE,DEXCAUS,SP500,TSX,Gold,ED,month,year,day,year_month,BCPI,IR,PPI,M1,M3,Oil,Unemployment,IndProd,PPP
2011-11-09,1.0176,1229.1,12156.200195,1780.0,0.45,11,2011,9,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-10,1.0188,1239.69,12108.900391,1766.0,0.45,11,2011,10,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-14,1.0176,1251.78,12224.200195,1780.5,0.46,11,2011,14,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-15,1.0233,1257.81,12229.299805,1765.0,0.47,11,2011,15,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-16,1.0205,1236.91,12174.400391,1773.0,0.47,11,2011,16,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-17,1.0224,1216.13,11915.400391,1756.0,0.48,11,2011,17,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-18,1.026,1215.65,11892.400391,1730.0,0.49,11,2011,18,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-21,1.0386,1192.98,11784.700195,1704.0,0.5,11,2011,21,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-22,1.0371,1188.04,11795.200195,1697.5,0.5,11,2011,22,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-23,1.0479,1161.79,11571.700195,1686.0,0.51,11,2011,23,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-25,1.0487,1158.67,11462.099609,1676.0,0.52,11,2011,25,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-28,1.0327,1192.55,11640.200195,1714.0,0.52,11,2011,28,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-29,1.0296,1195.19,11732.5,1717.0,0.53,11,2011,29,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-11-30,1.0199,1246.96,12204.099609,1704.0,0.53,11,2011,30,201111,650.74,1.159524,97.94612,75.45574,77.6,97.21,7.6,97.17091,1.239904
2011-12-01,1.0172,1244.58,12113.299805,1750.0,0.53,12,2011,1,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-02,1.0165,1244.28,12075.099609,1751.0,0.53,12,2011,2,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-05,1.014,1257.08,12119.299805,1744.0,0.53,12,2011,5,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-06,1.0116,1258.47,12081.299805,1720.0,0.54,12,2011,6,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-07,1.0106,1261.01,12148.700195,1731.0,0.54,12,2011,7,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-08,1.019,1234.35,11951.799805,1739.0,0.54,12,2011,8,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-09,1.0202,1255.19,12034.799805,1712.0,0.54,12,2011,9,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-12,1.0273,1236.47,11907.900391,1680.0,0.54,12,2011,12,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-13,1.0283,1225.73,11759.900391,1665.0,0.55,12,2011,13,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-14,1.0403,1211.82,11543.099609,1635.0,0.56,12,2011,14,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-15,1.0338,1215.75,11504.400391,1590.0,0.56,12,2011,15,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-16,1.0388,1219.66,11635.400391,1589.5,0.56,12,2011,16,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-19,1.0364,1205.35,11539.700195,1593.0,0.57,12,2011,19,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-20,1.0284,1241.3,11716.900391,1605.0,0.57,12,2011,20,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-21,1.0286,1243.72,11753.5,1637.5,0.57,12,2011,21,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-22,1.0213,1254.0,11876.5,1609.0,0.57,12,2011,22,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-23,1.0208,1265.33,11926.700195,1607.5,0.58,12,2011,23,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-27,1.0201,1265.43,11926.700195,1607.5,0.58,12,2011,27,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-28,1.0232,1249.64,11728.400391,1584.0,0.58,12,2011,28,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-29,1.0208,1263.02,11841.700195,1537.5,0.58,12,2011,29,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2011-12-30,1.0168,1257.6,11955.099609,1574.5,0.58,12,2011,30,201112,649.6,1.156,96.98586,75.71049,78.05905,98.57,7.5,98.89416,1.239904
2012-01-03,1.0089,1277.06,12208.400391,1590.0,0.5825,1,2012,3,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-04,1.0134,1277.3,12226.5,1603.0,0.5825,1,2012,4,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-05,1.0197,1281.06,12237.400391,1614.5,0.5825,1,2012,5,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-06,1.0231,1277.81,12188.599609,1621.0,0.5815,1,2012,6,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-09,1.0272,1280.7,12196.700195,1618.0,0.5805,1,2012,9,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-10,1.0161,1292.08,12270.700195,1627.0,0.5795,1,2012,10,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-11,1.0192,1292.48,12260.900391,1641.0,0.5765,1,2012,11,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-12,1.0197,1295.5,12274.299805,1652.5,0.5715,1,2012,12,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-13,1.0246,1289.09,12231.099609,1642.0,0.567,1,2012,13,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-17,1.013,1293.67,12232.799805,1662.0,0.5623,1,2012,17,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-18,1.0138,1308.04,12327.5,1657.0,0.5612,1,2012,18,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-19,1.0094,1314.5,12380.700195,1664.0,0.5612,1,2012,19,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-20,1.0142,1315.38,12397.099609,1646.0,0.5611,1,2012,20,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-23,1.0079,1316.0,12521.700195,1675.0,0.5601,1,2012,23,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-24,1.0096,1314.65,12395.200195,1669.0,0.5591,1,2012,24,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-25,1.0119,1326.05,12539.200195,1659.0,0.5566,1,2012,25,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-26,0.9986,1318.43,12464.299805,1713.0,0.5531,1,2012,26,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-27,1.0014,1316.33,12466.5,1722.0,0.5511,1,2012,27,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-30,1.003,1313.01,12436.400391,1720.5,0.54685,1,2012,30,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-01-31,1.005,1312.41,12452.200195,1738.0,0.54235,1,2012,31,20121,641.19,1.158571,97.51934,77.09515,78.76433,100.24,7.7,98.46017,1.244607
2012-02-01,0.9984,1324.09,12517.700195,1744.0,0.5371,2,2012,1,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-02,0.9985,1325.54,12553.5,1747.5,0.5306,2,2012,2,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-03,0.9944,1344.9,12577.299805,1759.5,0.527,2,2012,3,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-06,0.9953,1344.33,12559.900391,1717.0,0.52325,2,2012,6,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-07,0.9947,1347.05,12512.400391,1720.0,0.52,2,2012,7,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-08,0.9969,1349.96,12521.0,1743.0,0.51325,2,2012,8,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-09,0.9941,1351.95,12497.900391,1733.0,0.51,2,2012,9,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-10,1.0016,1342.64,12389.400391,1715.5,0.506,2,2012,10,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-13,0.9995,1351.77,12398.700195,1727.0,0.5026,2,2012,13,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-14,0.9988,1350.5,12354.5,1721.0,0.4976,2,2012,14,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-15,0.9965,1343.23,12362.0,1725.5,0.4951,2,2012,15,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-16,0.9962,1358.04,12485.599609,1716.0,0.4931,2,2012,16,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-17,0.997,1361.23,12458.299805,1732.0,0.4931,2,2012,17,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-21,0.9956,1362.21,12623.400391,1737.0,0.4926,2,2012,21,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-22,0.9999,1357.66,12701.299805,1754.75,0.4916,2,2012,22,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-23,0.9983,1363.46,12731.299805,1776.5,0.4906,2,2012,23,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-24,0.9988,1365.74,12725.799805,1778.5,0.4906,2,2012,24,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-27,0.9982,1367.59,12700.400391,1765.0,0.4891,2,2012,27,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-28,0.9956,1372.18,12740.5,1774.75,0.4875,2,2012,28,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-02-29,0.9866,1365.68,12644.0,1788.0,0.48425,2,2012,29,20122,640.56,1.16,98.2662,77.34154,78.92345,102.25,7.5,96.68353,1.244607
2012-03-01,0.9848,1374.09,12723.5,1721.0,0.4797,3,2012,1,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-02,0.9887,1369.63,12643.799805,1714.5,0.47575,3,2012,2,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-05,0.9936,1364.33,12524.0,1698.0,0.47455,3,2012,5,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-06,1.0013,1343.36,12298.599609,1685.5,0.47455,3,2012,6,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-07,0.9994,1352.63,12350.200195,1682.5,0.47455,3,2012,7,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-08,0.992,1365.91,12461.900391,1701.5,0.47355,3,2012,8,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-09,0.9894,1370.87,12503.599609,1699.5,0.47355,3,2012,9,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-12,0.9934,1371.09,12428.0,1705.25,0.47355,3,2012,12,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-13,0.9905,1395.95,12537.700195,1694.75,0.47365,3,2012,13,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-14,0.9914,1394.28,12377.900391,1662.0,0.47365,3,2012,14,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-15,0.9928,1402.6,12455.799805,1646.75,0.47365,3,2012,15,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-16,0.9912,1404.17,12497.0,1649.0,0.47365,3,2012,16,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-19,0.9878,1409.75,12479.700195,1654.0,0.47365,3,2012,19,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-20,0.9933,1405.52,12430.700195,1648.5,0.47415,3,2012,20,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-21,0.9928,1402.89,12436.5,1656.0,0.47415,3,2012,21,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-22,1.0002,1392.78,12361.799805,1636.0,0.47365,3,2012,22,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-23,0.9983,1397.11,12465.700195,1651.0,0.47315,3,2012,23,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-26,0.9922,1416.51,12574.799805,1658.0,0.47265,3,2012,26,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-27,0.9928,1412.52,12512.0,1694.0,0.47065,3,2012,27,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-28,0.9983,1405.54,12413.900391,1677.0,0.46965,3,2012,28,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-29,0.9998,1403.28,12339.400391,1655.75,0.46815,3,2012,29,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-03-30,0.999,1408.47,12392.200195,1660.75,0.46815,3,2012,30,20123,650.54,1.152273,98.79968,77.62029,79.48527,106.19,7.3,97.1339,1.244607
2012-04-02,0.9916,1419.04,12507.099609,1664.0,0.46815,4,2012,2,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-03,0.9909,1413.38,12323.599609,1674.75,0.46915,4,2012,3,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-04,0.9961,1398.96,12178.700195,1631.75,0.46915,4,2012,4,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-05,0.9927,1398.08,12103.099609,1622.5,0.46915,4,2012,5,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-06,0.9971,1398.08,12103.099609,1622.5,0.46915,4,2012,6,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-09,0.9971,1382.2,12018.5,1622.5,0.46915,4,2012,9,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-10,1.0027,1358.59,11935.299805,1643.75,0.46915,4,2012,10,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-11,1.004,1368.71,12026.799805,1654.0,0.46865,4,2012,11,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-12,0.9951,1387.57,12214.700195,1655.5,0.46665,4,2012,12,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-13,0.9978,1370.26,12040.400391,1670.5,0.46615,4,2012,13,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-16,1.0025,1369.57,12037.599609,1648.25,0.46565,4,2012,16,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-17,0.9878,1390.78,12136.900391,1652.0,0.46565,4,2012,17,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-18,0.9902,1385.14,12128.900391,1646.5,0.46565,4,2012,18,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-19,0.9927,1376.92,12153.700195,1642.0,0.46565,4,2012,19,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-20,0.9912,1378.53,12147.299805,1640.0,0.46565,4,2012,20,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-23,0.9935,1366.94,11989.0,1632.0,0.46565,4,2012,23,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-24,0.9882,1371.97,11980.099609,1638.75,0.46585,4,2012,24,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-25,0.9848,1390.69,12111.099609,1641.25,0.46585,4,2012,25,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-26,0.984,1399.98,12145.900391,1648.25,0.46585,4,2012,26,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-27,0.9807,1403.36,12237.799805,1654.0,0.46585,4,2012,27,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-04-30,0.9886,1397.91,12292.700195,1662.5,0.46585,4,2012,30,20124,649.89,1.147,98.90637,78.58662,79.92705,103.33,7.3,97.80629,1.244607
2012-05-01,0.9839,1405.82,12332.799805,1661.25,0.46585,5,2012,1,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-02,0.989,1402.31,12230.099609,1652.5,0.46585,5,2012,2,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-03,0.9869,1391.57,12014.900391,1642.5,0.46585,5,2012,3,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-04,0.9955,1369.1,11871.200195,1629.5,0.46585,5,2012,4,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-07,0.9938,1369.58,11860.700195,1629.5,0.46585,5,2012,7,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-08,0.9997,1363.72,11704.700195,1627.0,0.46585,5,2012,8,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-09,1.0014,1354.58,11675.0,1585.5,0.46685,5,2012,9,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-10,1.0015,1357.99,11736.200195,1590.0,0.46685,5,2012,10,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-11,0.9967,1353.39,11694.700195,1580.75,0.46685,5,2012,11,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-14,1.0018,1338.35,11488.5,1563.0,0.46585,5,2012,14,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-15,1.0029,1330.66,11343.099609,1559.0,0.46585,5,2012,15,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-16,1.0099,1324.8,11326.099609,1537.5,0.46685,5,2012,16,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-17,1.0162,1304.86,11330.700195,1547.0,0.46685,5,2012,17,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-18,1.0211,1295.22,11280.599609,1588.0,0.46685,5,2012,18,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-21,1.0223,1315.99,11280.599609,1590.25,0.46685,5,2012,21,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-22,1.0191,1316.63,11451.799805,1575.75,0.46685,5,2012,22,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-23,1.0274,1318.86,11564.799805,1555.0,0.46685,5,2012,23,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-24,1.0274,1320.68,11566.099609,1558.5,0.46685,5,2012,24,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-25,1.0285,1317.82,11576.5,1560.5,0.46685,5,2012,25,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-29,1.0253,1332.42,11609.299805,1573.75,0.46685,5,2012,29,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-30,1.0289,1313.32,11433.200195,1548.75,0.46685,5,2012,30,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-05-31,1.0349,1310.33,11513.200195,1567.5,0.46685,5,2012,31,20125,627.63,1.179545,98.15951,79.49732,80.36031,94.7,7.4,97.53406,1.244607
2012-06-01,1.0378,1278.04,11361.200195,1552.5,0.46785,6,2012,1,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-04,1.0417,1278.18,11335.799805,1552.5,0.46785,6,2012,4,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-05,1.0414,1285.5,11507.700195,1552.5,0.46785,6,2012,5,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-06,1.0298,1315.13,11633.400391,1633.25,0.46785,6,2012,6,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-07,1.0244,1314.99,11592.099609,1620.75,0.46785,6,2012,7,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-08,1.0332,1325.66,11500.599609,1576.0,0.46785,6,2012,8,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-11,1.0281,1308.93,11401.799805,1593.0,0.46785,6,2012,11,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-12,1.0269,1324.18,11497.299805,1589.25,0.46785,6,2012,12,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-13,1.027,1314.88,11497.900391,1612.75,0.46785,6,2012,13,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-14,1.0247,1329.1,11466.400391,1619.0,0.46785,6,2012,14,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-15,1.0244,1342.84,11524.900391,1622.25,0.46785,6,2012,15,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-18,1.0264,1344.78,11601.099609,1623.5,0.46785,6,2012,18,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-19,1.0177,1357.98,11788.400391,1628.5,0.46785,6,2012,19,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-20,1.0193,1355.69,11759.299805,1618.75,0.4676,6,2012,20,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-21,1.025,1325.51,11408.299805,1600.0,0.4676,6,2012,21,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-22,1.0258,1335.02,11435.5,1570.5,0.4616,6,2012,22,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-25,1.0301,1313.72,11330.400391,1569.0,0.4606,6,2012,25,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-26,1.0264,1319.99,11334.400391,1583.25,0.4606,6,2012,26,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-27,1.0258,1331.85,11410.900391,1567.5,0.4606,6,2012,27,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-28,1.0331,1329.04,11424.700195,1567.75,0.4606,6,2012,28,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-06-29,1.019,1362.16,11596.599609,1569.5,0.4606,6,2012,29,20126,568.01,1.160952,97.62603,80.26376,80.71246,82.41,7.2,97.54886,1.244607
2012-07-02,1.0193,1365.51,11596.599609,1596.25,0.4606,7,2012,2,20127,586.24,1.16,97.19926,80.79105,81.13894,87.93,7.3,97.53352,1.244607
2012-07-03,1.0123,1374.02,11848.799805,1608.5,0.4606,7,2012,3,20127,586.24,1.16,97.19926,80.79105,81.13894,87.93,7.3,97.53352,1.244607
2012-07-05,1.013,1367.58,11817.0,1616.75,0.4596,7,2012,5,20127,586.24,1.16,97.19926,80.79105,81.13894,87.93,7.3,97.53352,1.244607
